venta_id,fecha,cliente_id,juego_id,plataforma,precio,cantidad,metodo_pago,vendedor
V40036,2024-01-31,C0425,JV018,Xbox,129.9,3,Tarjeta Débito,Carlos
V40037,2024-06-02,C0253,JV019,Switch,249.9,1,Plin,José
V40038,2024-12-28,C0305,JV001,PS5,299.9,2,Plin,Ana
V40039,2024-01-14,C0498,JV018,Switch,129.9,3,Yape,María
V40040,2024-05-22,C0436,JV013,PS5,269.9,2,Tarjeta Débito,José
V40041,2024-04-17,C0422,JV005,PS5,299.9,3,Plin,Carlos
V40042,2024-04-14,C0413,JV012,PS4,189.9,2,Plin,José
V40043,2024-09-02,C0454,JV017,PS5,219.9,2,Tarjeta Débito,José
V40044,2024-11-01,C0021,JV003,PS5,229.9,2,Yape,José
V40045,2024-10-21,C0283,JV019,Switch,249.9,2,Tarjeta Crédito,Carlos
V40046,2024-08-06,C0094,JV011,PS5,219.9,3,Tarjeta Débito,Luis
V40047,2024-02-29,C0061,JV015,PS5,239.9,1,Tarjeta Crédito,José
V40048,2024-09-27,C0060,JV004,Switch,279.9,1,Efectivo,José
V40049,2024-08-14,C0064,JV011,PS5,219.9,1,Efectivo,Ana
V40050,2024-07-04,C0463,JV005,PS5,299.9,2,Tarjeta Débito,Ana
V40051,2024-03-11,C0418,JV009,Switch,199.9,1,Efectivo,Luis
V40052,2024-05-03,C0129,JV013,PS5,269.9,2,Tarjeta Crédito,Carlos
V40053,2024-02-27,C0305,JV008,Switch,239.9,2,Plin,María
V40054,2024-08-22,C0347,JV012,Switch,189.9,1,Tarjeta Crédito,María
V40055,2024-11-13,C0191,JV017,PS5,219.9,1,Tarjeta Débito,María
V40056,2024-07-09,C0394,JV010,PC,229.9,1,Tarjeta Débito,Luis
V40057,2024-02-29,C0264,JV005,PS5,299.9,2,Tarjeta Crédito,Ana
V40058,2024-07-31,C0167,JV014,PS4,259.9,1,Yape,Luis
V40059,2024-10-27,C0171,JV005,PS5,299.9,3,Plin,Carlos
V40060,2024-02-17,C0051,JV013,PS4,269.9,1,Efectivo,Luis
V40061,2024-07-23,C0092,JV014,PS5,259.9,2,Tarjeta Crédito,Luis
V40062,2024-04-14,C0291,JV013,PS5,269.9,1,Plin,María
V40063,2024-09-17,C0133,JV019,Switch,249.9,1,Plin,Ana
V40064,2024-05-16,C0345,JV013,PS5,269.9,1,Tarjeta Crédito,Luis
V40065,2024-05-12,C0041,JV003,Switch,229.9,1,Tarjeta Débito,Carlos
V40066,2024-04-28,C0079,JV020,PC,179.9,1,Plin,Carlos
V40067,2024-08-27,C0164,JV014,PS4,259.9,3,Plin,José
V40068,2024-01-11,C0238,JV019,Switch,249.9,2,Tarjeta Crédito,José
V40069,2024-05-05,C0247,JV002,Xbox,249.9,1,Plin,Luis
V40070,2024-02-08,C0297,JV014,Switch,259.9,1,Plin,José
V40071,2024-03-24,C0275,JV017,PC,219.9,2,Tarjeta Crédito,Luis
V40072,2024-12-19,C0487,JV017,PS5,219.9,1,Yape,José
V40073,2024-07-18,C0416,JV001,PS5,299.9,1,Tarjeta Crédito,Carlos
V40074,2024-10-16,C0303,JV002,Xbox,249.9,1,Efectivo,María
V40075,2024-11-14,C0470,JV018,PC,129.9,3,Tarjeta Crédito,Luis
V40076,2024-10-08,C0020,JV014,PS4,259.9,1,Efectivo,María
V40077,2024-01-06,C0428,JV004,Switch,279.9,1,Plin,Luis
V40078,2024-02-28,C0059,JV016,PS5,289.9,2,Tarjeta Crédito,María
V40079,2024-04-02,C0084,JV013,PS5,269.9,1,Efectivo,Luis
V40080,2024-11-10,C0269,JV014,Xbox,259.9,2,Efectivo,Luis
V40081,2024-12-25,C0310,JV018,Switch,129.9,1,Tarjeta Crédito,Carlos
V40082,2024-08-04,C0049,JV017,PC,219.9,2,Yape,Carlos
V40083,2024-05-28,C0482,JV006,PC,219.9,3,Tarjeta Crédito,Carlos
V40084,2024-01-18,C0228,JV019,Switch,249.9,3,Plin,Ana
V40085,2024-06-08,C0089,JV017,PS5,219.9,2,Efectivo,Ana
V40086,2024-11-27,C0145,JV010,PC,229.9,1,Plin,Ana
V40087,2024-11-29,C0301,JV020,PS5,179.9,1,Yape,Luis
V40088,2024-01-31,C0334,JV006,PS5,219.9,1,Tarjeta Crédito,Ana
V40089,2024-09-30,C0424,JV008,Xbox,239.9,2,Plin,Ana
V40090,2024-08-08,C0105,JV001,PS5,299.9,2,Tarjeta Débito,Carlos
V40091,2024-10-08,C0338,JV008,Xbox,239.9,1,Tarjeta Débito,Luis
V40092,2024-04-09,C0029,JV008,PS5,239.9,2,Yape,José
V40093,2024-07-07,C0292,JV003,PS5,229.9,1,Tarjeta Débito,José
V40094,2024-09-06,C0373,JV003,Switch,229.9,2,Yape,Carlos
V40095,2024-09-10,C0164,JV014,PS4,259.9,3,Plin,Ana
V40096,2024-02-22,C0215,JV013,PS5,269.9,3,Plin,María
V40097,2024-03-07,C0437,JV006,PC,219.9,1,Yape,Luis
V40098,2024-06-10,C0307,JV004,Switch,279.9,1,Tarjeta Crédito,Ana
V40099,2024-05-21,C0487,JV016,PS5,289.9,3,Plin,Carlos
V40100,2024-06-01,C0157,JV011,PS5,219.9,1,Efectivo,José
V40101,2024-02-03,C0108,JV006,Switch,219.9,2,Yape,Luis
V40102,2024-02-10,C0063,JV013,PS5,269.9,2,Tarjeta Débito,Luis
V40103,2024-10-02,C0172,JV020,Xbox,179.9,1,Plin,Carlos
V40104,2024-05-29,C0250,JV001,PS5,299.9,1,Tarjeta Crédito,Luis
V40105,2024-05-11,C0424,JV019,Switch,249.9,2,Tarjeta Crédito,Ana
V40106,2024-02-27,C0087,JV007,PS5,249.9,1,Efectivo,Ana
V40107,2024-12-27,C0407,JV004,Switch,279.9,1,Efectivo,María
V40108,2024-11-10,C0466,JV002,PC,249.9,1,Tarjeta Crédito,María
V40109,2024-02-08,C0114,JV007,PC,249.9,2,Yape,María
V40110,2024-10-04,C0455,JV002,PS5,249.9,2,Plin,María
V40111,2024-02-23,C0276,JV004,Switch,279.9,2,Yape,Luis
V40112,2024-07-04,C0475,JV003,PS5,229.9,1,Efectivo,José
V40113,2024-05-17,C0010,JV005,PS5,299.9,2,Tarjeta Débito,Luis
V40114,2024-01-12,C0472,JV011,PS5,219.9,2,Tarjeta Crédito,Ana
V40115,2024-05-21,C0452,JV018,Switch,129.9,1,Tarjeta Débito,Luis
V40116,2024-03-28,C0354,JV005,PS5,299.9,2,Tarjeta Débito,José
V40117,2024-01-16,C0415,JV019,Switch,249.9,2,Yape,José
V40118,2024-07-03,C0450,JV002,Xbox,249.9,1,Efectivo,Ana
V40119,2024-12-23,C0240,JV007,PS5,249.9,2,Yape,Luis
V40120,2024-07-04,C0315,JV013,PS5,269.9,3,Plin,Ana
V40121,2024-02-23,C0021,JV001,PS5,299.9,1,Tarjeta Crédito,Ana
V40122,2024-12-04,C0067,JV012,PS5,189.9,3,Yape,Ana
V40123,2024-05-21,C0309,JV013,PS5,269.9,3,Efectivo,José
V40124,2024-02-22,C0244,JV007,PS5,249.9,1,Plin,María
V40125,2024-02-09,C0132,JV005,PS5,299.9,2,Plin,María
V40126,2024-12-26,C0117,JV009,Switch,199.9,1,Tarjeta Débito,Luis
V40127,2024-08-16,C0277,JV013,PS4,269.9,2,Tarjeta Crédito,Ana
V40128,2024-06-17,C0320,JV009,Switch,199.9,1,Tarjeta Débito,Luis
V40129,2024-01-27,C0154,JV020,Xbox,179.9,1,Yape,Carlos
V40130,2024-02-10,C0061,JV015,PS5,239.9,1,Yape,Carlos
V40131,2024-08-03,C0009,JV016,PS5,289.9,2,Efectivo,Ana
V40132,2024-10-04,C0349,JV016,PS5,289.9,1,Tarjeta Crédito,Carlos
V40133,2024-03-23,C0284,JV012,PS4,189.9,2,Tarjeta Débito,Carlos
V40134,2024-10-16,C0363,JV004,Switch,279.9,1,Plin,Luis
V40135,2024-04-05,C0285,JV018,Xbox,129.9,2,Plin,Carlos
V40136,2024-12-17,C0384,JV006,Switch,219.9,3,Tarjeta Crédito,Carlos
V40137,2024-02-29,C0396,JV009,Switch,199.9,3,Plin,María
V40138,2024-03-08,C0312,JV006,PS5,219.9,2,Plin,José
V40139,2024-02-26,C0116,JV012,PS5,189.9,1,Tarjeta Crédito,María
V40140,2024-12-08,C0292,JV004,Switch,279.9,2,Plin,María
V40141,2024-07-25,C0309,JV009,Switch,199.9,2,Yape,Carlos
V40142,2024-12-14,C0366,JV011,PS5,219.9,1,Plin,Carlos
V40143,2024-02-01,C0015,JV001,PS5,299.9,2,Plin,Ana
V40144,2024-04-01,C0058,JV003,PS5,229.9,3,Tarjeta Crédito,José
V40145,2024-05-22,C0240,JV017,PS5,219.9,2,Tarjeta Débito,María
V40146,2024-07-27,C0455,JV002,PC,249.9,1,Efectivo,Ana
V40147,2024-05-11,C0066,JV013,PS5,269.9,1,Tarjeta Débito,Carlos
V40148,2024-06-09,C0143,JV001,PS4,299.9,1,Tarjeta Débito,José
V40149,2024-11-17,C0006,JV002,PS5,249.9,1,Plin,María
V40150,2024-04-28,C0104,JV017,PS5,219.9,1,Plin,Carlos
V40151,2024-06-14,C0291,JV002,PC,249.9,1,Efectivo,María
V40152,2024-03-12,C0190,JV017,PS5,219.9,3,Tarjeta Crédito,Carlos
V40153,2024-04-14,C0436,JV017,PS5,219.9,1,Plin,Luis
V40154,2024-07-18,C0290,JV008,Xbox,239.9,1,Tarjeta Débito,Ana
V40155,2024-05-11,C0178,JV017,PC,219.9,1,Tarjeta Crédito,José
V40156,2024-10-17,C0257,JV011,PS5,219.9,1,Tarjeta Crédito,María
V40157,2024-12-10,C0215,JV017,PS5,219.9,1,Tarjeta Débito,María
V40158,2024-08-15,C0199,JV015,PS5,239.9,1,Tarjeta Crédito,José
V40159,2024-06-08,C0316,JV004,Switch,279.9,1,Plin,Carlos
V40160,2024-11-17,C0006,JV017,PS5,219.9,2,Yape,José
V40161,2024-11-27,C0419,JV005,PS5,299.9,3,Tarjeta Débito,María
V40162,2024-02-29,C0222,JV011,PS5,219.9,1,Tarjeta Débito,Ana
V40163,2024-07-09,C0422,JV018,Switch,129.9,3,Efectivo,María
V40164,2024-05-23,C0047,JV008,PS5,239.9,1,Plin,María
V40165,2024-08-13,C0445,JV006,PS5,219.9,2,Plin,Ana
V40166,2024-05-04,C0481,JV012,PS4,189.9,3,Efectivo,María
V40167,2024-10-31,C0041,JV006,PS5,219.9,1,Plin,María
V40168,2024-05-26,C0350,JV007,PC,249.9,3,Efectivo,José
V40169,2024-10-30,C0295,JV020,Xbox,179.9,1,Yape,Luis
V40170,2024-04-28,C0178,JV007,Xbox,249.9,1,Tarjeta Débito,María
V40171,2024-05-06,C0316,JV011,PS5,219.9,2,Tarjeta Crédito,María
V40172,2024-08-09,C0316,JV001,PS5,299.9,2,Tarjeta Crédito,José
V40173,2024-06-18,C0165,JV013,PS5,269.9,2,Tarjeta Crédito,Ana
V40174,2024-03-11,C0075,JV017,PS5,219.9,1,Tarjeta Crédito,José
V40175,2024-10-16,C0178,JV006,PC,219.9,1,Yape,Luis
V40176,2024-04-22,C0097,JV020,PS5,179.9,2,Plin,Ana
V40177,2024-04-29,C0170,JV017,Xbox,219.9,3,Efectivo,José
V40178,2024-10-23,C0191,JV008,Switch,239.9,1,Tarjeta Crédito,José
V40179,2024-10-03,C0343,JV012,PS5,189.9,1,Efectivo,Luis
V40180,2024-06-19,C0264,JV020,PC,179.9,1,Plin,José
V40181,2024-09-13,C0182,JV008,Xbox,239.9,2,Plin,José
V40182,2024-04-28,C0436,JV014,PS5,259.9,1,Efectivo,José
V40183,2024-06-07,C0402,JV009,Switch,199.9,1,Efectivo,María
V40184,2024-09-12,C0381,JV002,Xbox,249.9,1,Yape,Ana
V40185,2024-12-16,C0335,JV007,PS5,249.9,1,Yape,Carlos
V40186,2024-03-28,C0496,JV010,Xbox,229.9,1,Yape,Luis
V40187,2024-08-20,C0415,JV012,Switch,189.9,1,Plin,José
V40188,2024-06-14,C0500,JV009,Switch,199.9,3,Efectivo,María
V40189,2024-11-10,C0010,JV004,Switch,279.9,1,Efectivo,María
V40190,2024-01-12,C0114,JV018,Xbox,129.9,1,Yape,María
V40191,2024-08-28,C0354,JV019,Switch,249.9,1,Tarjeta Débito,Luis
V40192,2024-03-31,C0165,JV016,PS5,289.9,1,Plin,Carlos
V40193,2024-01-23,C0224,JV005,PS5,299.9,1,Efectivo,Carlos
V40194,2024-09-23,C0070,JV009,Switch,199.9,1,Efectivo,Carlos
V40195,2024-02-05,C0178,JV013,PS4,269.9,1,Tarjeta Crédito,José
V40196,2024-11-19,C0103,JV001,PS4,299.9,2,Yape,José
V40197,2024-09-22,C0328,JV008,Switch,239.9,1,Tarjeta Débito,José
V40198,2024-07-04,C0405,JV003,PS5,229.9,2,Efectivo,Ana
V40199,2024-01-31,C0354,JV014,Switch,259.9,1,Plin,Luis
V40200,2024-10-06,C0477,JV015,PS5,239.9,2,Tarjeta Crédito,Luis
V40201,2024-04-14,C0122,JV019,Switch,249.9,1,Plin,José
V40202,2024-07-20,C0423,JV008,PS5,239.9,3,Tarjeta Crédito,María
V40203,2024-07-08,C0425,JV020,PC,179.9,1,Tarjeta Débito,Carlos
V40204,2024-01-13,C0055,JV010,PC,229.9,1,Yape,Ana
V40205,2024-08-02,C0252,JV020,PC,179.9,1,Tarjeta Débito,Carlos
V40206,2024-03-21,C0308,JV015,PS5,239.9,1,Yape,María
V40207,2024-06-12,C0387,JV011,PS5,219.9,3,Tarjeta Débito,Carlos
V40208,2024-11-24,C0185,JV017,PC,219.9,1,Tarjeta Débito,José
V40209,2024-10-25,C0106,JV004,Switch,279.9,2,Tarjeta Débito,Luis
V40210,2024-07-04,C0496,JV005,PS5,299.9,3,Tarjeta Crédito,María
V40211,2024-08-16,C0098,JV006,PS5,219.9,2,Yape,Carlos
V40212,2024-11-11,C0469,JV005,PS5,299.9,1,Plin,Ana
V40213,2024-11-05,C0452,JV012,PC,189.9,1,Yape,Carlos
V40214,2024-07-03,C0024,JV007,PS5,249.9,3,Tarjeta Débito,Luis
V40215,2024-06-12,C0498,JV011,PS5,219.9,2,Efectivo,Carlos
V40216,2024-10-27,C0440,JV007,PS5,249.9,3,Tarjeta Crédito,José
V40217,2024-05-18,C0434,JV020,Xbox,179.9,1,Tarjeta Crédito,Carlos
V40218,2024-04-03,C0454,JV007,PS5,249.9,1,Efectivo,Carlos
V40219,2024-11-29,C0450,JV012,Switch,189.9,1,Tarjeta Crédito,Luis
V40220,2024-04-11,C0197,JV002,PS5,249.9,3,Efectivo,Carlos
V40221,2024-01-05,C0476,JV009,Switch,199.9,1,Tarjeta Débito,Ana
V40222,2024-11-26,C0056,JV011,PC,219.9,2,Tarjeta Débito,José
V40223,2024-09-21,C0099,JV002,PS5,249.9,1,Efectivo,José
V40224,2024-08-11,C0179,JV003,PS5,229.9,1,Tarjeta Débito,Luis
V40225,2024-02-04,C0429,JV014,PC,259.9,1,Plin,José
V40226,2024-07-19,C0376,JV011,PS5,219.9,1,Yape,Luis
V40227,2024-03-10,C0200,JV010,Xbox,229.9,1,Tarjeta Crédito,Ana
V40228,2024-07-27,C0055,JV009,Switch,199.9,2,Tarjeta Débito,María
V40229,2024-09-06,C0230,JV009,Switch,199.9,2,Efectivo,Luis
V40230,2024-08-20,C0423,JV010,Xbox,229.9,2,Yape,María
V40231,2024-02-07,C0384,JV011,PS5,219.9,2,Yape,María
V40232,2024-01-05,C0483,JV016,PS5,289.9,2,Tarjeta Crédito,María
V40233,2024-02-11,C0324,JV001,PS5,299.9,1,Tarjeta Crédito,José
V40234,2024-09-26,C0284,JV018,Switch,129.9,2,Tarjeta Débito,María
V40235,2024-04-22,C0399,JV010,PS5,229.9,1,Tarjeta Crédito,Carlos
V40236,2024-03-05,C0055,JV017,Xbox,219.9,2,Plin,Carlos
V40237,2024-08-26,C0334,JV019,Switch,249.9,1,Plin,José
V40238,2024-12-12,C0126,JV020,PC,179.9,2,Efectivo,Carlos
V40239,2024-07-06,C0347,JV011,PS5,219.9,1,Tarjeta Crédito,María
V40240,2024-02-21,C0120,JV012,PC,189.9,2,Tarjeta Débito,Ana
V40241,2024-03-29,C0282,JV007,PS5,249.9,2,Efectivo,Luis
V40242,2024-04-16,C0137,JV012,Switch,189.9,1,Tarjeta Crédito,Carlos
V40243,2024-12-02,C0001,JV008,PS5,239.9,1,Efectivo,Carlos
V40244,2024-05-07,C0438,JV016,PS5,289.9,2,Efectivo,María
V40245,2024-06-06,C0190,JV012,PS5,189.9,2,Efectivo,José
V40246,2024-10-25,C0088,JV009,Switch,199.9,2,Tarjeta Débito,Ana
V40247,2024-03-30,C0003,JV020,PS5,179.9,1,Yape,Carlos
V40248,2024-05-09,C0335,JV007,PS5,249.9,2,Yape,Ana
V40249,2024-07-19,C0287,JV018,Switch,129.9,2,Plin,María
V40250,2024-08-24,C0149,JV004,Switch,279.9,1,Tarjeta Crédito,María
V40251,2024-03-29,C0100,JV012,Switch,189.9,3,Yape,Carlos
V40252,2024-01-08,C0472,JV020,PS5,179.9,1,Plin,José
V40253,2024-02-07,C0456,JV003,PS5,229.9,1,Efectivo,Carlos
V40254,2024-10-14,C0051,JV005,PS5,299.9,1,Tarjeta Crédito,José
V40255,2024-02-28,C0207,JV012,Switch,189.9,1,Efectivo,Carlos
V40256,2024-06-19,C0229,JV011,PS5,219.9,1,Tarjeta Débito,María
V40257,2024-07-23,C0065,JV007,PS5,249.9,1,Tarjeta Crédito,Luis
V40258,2024-02-17,C0055,JV003,Switch,229.9,2,Efectivo,Carlos
V40259,2024-09-25,C0226,JV004,Switch,279.9,1,Plin,Luis
V40260,2024-05-26,C0481,JV018,Xbox,129.9,1,Plin,Ana
V40261,2024-07-26,C0067,JV005,PS5,299.9,1,Tarjeta Débito,José
V40262,2024-01-03,C0158,JV007,PS5,249.9,2,Efectivo,Luis
V40263,2024-06-06,C0472,JV011,PS5,219.9,1,Tarjeta Crédito,Luis
V40264,2024-09-07,C0205,JV006,PS5,219.9,1,Plin,José
V40265,2024-11-20,C0326,JV004,Switch,279.9,2,Efectivo,Carlos
V40266,2024-01-10,C0206,JV003,PS5,229.9,2,Tarjeta Débito,Ana
V40267,2024-08-30,C0083,JV004,Switch,279.9,3,Plin,José
V40268,2024-04-03,C0490,JV009,Switch,199.9,3,Efectivo,José
V40269,2024-06-22,C0443,JV016,PS5,289.9,2,Plin,Ana
V40270,2024-07-20,C0133,JV004,Switch,279.9,1,Efectivo,Carlos
V40271,2024-12-24,C0437,JV007,PS5,249.9,2,Tarjeta Débito,José
V40272,2024-02-04,C0136,JV009,Switch,199.9,2,Yape,Luis
V40273,2024-10-28,C0058,JV014,Switch,259.9,1,Yape,María
V40274,2024-10-08,C0377,JV006,Xbox,219.9,2,Efectivo,María
V40275,2024-11-30,C0059,JV017,PS5,219.9,1,Tarjeta Débito,Carlos
V40276,2024-03-14,C0265,JV013,PS5,269.9,2,Plin,María
V40277,2024-07-12,C0468,JV007,PS5,249.9,2,Efectivo,Ana
V40278,2024-03-16,C0038,JV017,PS5,219.9,2,Efectivo,Carlos
V40279,2024-03-17,C0177,JV001,PS4,299.9,1,Tarjeta Crédito,Luis
V40280,2024-04-26,C0069,JV016,PS5,289.9,2,Tarjeta Débito,María
V40281,2024-08-01,C0352,JV006,PS5,219.9,2,Efectivo,José
V40282,2024-10-19,C0205,JV017,PC,219.9,1,Plin,Carlos
V40283,2024-01-14,C0463,JV003,PS5,229.9,2,Yape,María
V40284,2024-02-25,C0239,JV001,PS5,299.9,1,Tarjeta Crédito,María
V40285,2024-04-17,C0058,JV006,PC,219.9,2,Plin,José
V40286,2024-09-17,C0055,JV012,PS4,189.9,2,Tarjeta Débito,José
V40287,2024-12-10,C0383,JV016,PS5,289.9,2,Plin,Carlos
V40288,2024-09-09,C0350,JV006,Xbox,219.9,1,Tarjeta Débito,Luis
V40289,2024-05-29,C0456,JV015,PS5,239.9,1,Yape,Luis
V40290,2024-05-04,C0347,JV011,PS5,219.9,1,Plin,Carlos
V40291,2024-05-11,C0041,JV019,Switch,249.9,2,Tarjeta Crédito,Carlos
V40292,2024-03-28,C0473,JV002,PC,249.9,1,Plin,Luis
V40293,2024-07-18,C0257,JV014,PS5,259.9,2,Efectivo,José
V40294,2024-09-14,C0104,JV002,PC,249.9,2,Plin,Carlos
V40295,2024-08-20,C0327,JV010,PC,229.9,1,Tarjeta Débito,María
V40296,2024-10-30,C0221,JV008,Switch,239.9,2,Tarjeta Débito,Ana
V40297,2024-07-10,C0035,JV003,Xbox,229.9,2,Efectivo,Luis
V40298,2024-08-30,C0177,JV011,PS5,219.9,2,Efectivo,Carlos
V40299,2024-02-18,C0066,JV004,Switch,279.9,2,Tarjeta Débito,Carlos
V40300,2024-11-27,C0136,JV015,PC,239.9,1,Efectivo,Carlos
V40301,2024-10-21,C0107,JV018,Switch,129.9,1,Tarjeta Crédito,Carlos
V40302,2024-07-16,C0189,JV018,PC,129.9,1,Plin,Luis
V40303,2024-12-30,C0331,JV005,PS5,299.9,1,Efectivo,Ana
V40304,2024-08-10,C0327,JV003,Switch,229.9,3,Tarjeta Débito,Luis
V40305,2024-02-18,C0386,JV020,PS5,179.9,2,Yape,María
V40306,2024-10-23,C0313,JV003,Xbox,229.9,2,Efectivo,Luis
V40307,2024-01-12,C0110,JV019,Switch,249.9,3,Plin,María
V40308,2024-02-03,C0098,JV009,Switch,199.9,1,Tarjeta Crédito,María
V40309,2024-06-04,C0474,JV018,PC,129.9,2,Efectivo,Ana
V40310,2024-05-17,C0275,JV014,Switch,259.9,1,Plin,María
V40311,2024-09-22,C0062,JV002,PS5,249.9,1,Tarjeta Crédito,Luis
V40312,2024-05-03,C0029,JV004,Switch,279.9,2,Yape,Carlos
V40313,2024-09-02,C0385,JV006,PS5,219.9,1,Plin,María
V40314,2024-12-16,C0016,JV008,PS5,239.9,1,Plin,Ana
V40315,2024-11-13,C0183,JV011,PS5,219.9,1,Plin,María
V40316,2024-03-18,C0368,JV016,PS5,289.9,1,Efectivo,Carlos
V40317,2024-01-15,C0060,JV019,Switch,249.9,1,Tarjeta Débito,Ana
V40318,2024-12-05,C0219,JV012,Switch,189.9,1,Efectivo,Carlos
V40319,2024-04-11,C0167,JV006,PS5,219.9,2,Tarjeta Crédito,María
V40320,2024-12-19,C0426,JV015,PS5,239.9,1,Efectivo,Carlos
V40321,2024-05-12,C0436,JV011,PS5,219.9,1,Tarjeta Crédito,José
V40322,2024-09-16,C0460,JV007,PS5,249.9,2,Efectivo,José
V40323,2024-02-02,C0343,JV005,PS5,299.9,2,Efectivo,Ana
V40324,2024-02-29,C0146,JV005,PS5,299.9,3,Plin,Luis
V40325,2024-12-17,C0085,JV018,PC,129.9,1,Yape,Luis
V40326,2024-11-09,C0164,JV019,Switch,249.9,2,Plin,Carlos
V40327,2024-06-01,C0002,JV001,PS5,299.9,1,Tarjeta Débito,Ana
V40328,2024-08-02,C0198,JV011,PS5,219.9,2,Plin,Ana
V40329,2024-10-15,C0108,JV019,Switch,249.9,2,Efectivo,María
V40330,2024-01-26,C0071,JV004,Switch,279.9,3,Plin,Luis
V40331,2024-07-14,C0254,JV014,Switch,259.9,2,Tarjeta Débito,José
V40332,2024-08-09,C0454,JV002,PS5,249.9,1,Efectivo,José
V40333,2024-06-20,C0117,JV003,PS5,229.9,1,Efectivo,Ana
V40334,2024-06-07,C0491,JV001,PS5,299.9,3,Plin,Luis
V40335,2024-05-24,C0273,JV013,PS5,269.9,1,Tarjeta Crédito,Carlos
V40336,2024-07-30,C0083,JV018,Switch,129.9,2,Yape,Luis
V40337,2024-02-10,C0306,JV020,PS5,179.9,3,Efectivo,María
V40338,2024-01-30,C0256,JV006,PC,219.9,2,Yape,María
V40339,2024-11-13,C0351,JV020,PS5,179.9,1,Tarjeta Crédito,Ana
V40340,2024-04-25,C0027,JV007,PS5,249.9,1,Yape,María
V40341,2024-01-17,C0285,JV011,PS5,219.9,1,Tarjeta Crédito,María
V40342,2024-09-01,C0204,JV019,Switch,249.9,1,Yape,Luis
V40343,2024-12-10,C0106,JV013,PS5,269.9,1,Plin,Carlos
V40344,2024-07-30,C0361,JV011,PS5,219.9,2,Plin,Carlos
V40345,2024-09-13,C0440,JV005,PS5,299.9,1,Plin,María
V40346,2024-03-23,C0188,JV020,PS5,179.9,1,Plin,María
V40347,2024-07-15,C0094,JV011,PC,219.9,1,Tarjeta Débito,Carlos
V40348,2024-08-08,C0258,JV006,PC,219.9,3,Plin,Ana
V40349,2024-03-24,C0325,JV006,PS5,219.9,1,Yape,Ana
V40350,2024-09-05,C0111,JV013,PS5,269.9,2,Plin,Ana
V40351,2024-08-22,C0399,JV003,PS5,229.9,1,Tarjeta Débito,Luis
V40352,2024-09-19,C0391,JV009,Switch,199.9,1,Tarjeta Crédito,Carlos
V40353,2024-02-04,C0360,JV011,PS5,219.9,2,Tarjeta Débito,María
V40354,2024-04-12,C0308,JV006,PS5,219.9,2,Tarjeta Débito,María
V40355,2024-09-07,C0249,JV016,PS5,289.9,1,Plin,José
V40356,2024-08-11,C0070,JV018,Switch,129.9,3,Tarjeta Débito,Carlos
V40357,2024-09-15,C0244,JV011,PS5,219.9,3,Efectivo,José
V40358,2024-06-11,C0214,JV013,PS5,269.9,2,Tarjeta Débito,Luis
V40359,2024-10-06,C0409,JV007,PS5,249.9,2,Yape,Ana
V40360,2024-01-10,C0497,JV016,PS5,289.9,1,Plin,José
V40361,2024-06-16,C0007,JV017,PS5,219.9,2,Tarjeta Crédito,Carlos
V40362,2024-02-23,C0144,JV013,PS5,269.9,1,Tarjeta Crédito,Luis
V40363,2024-01-20,C0060,JV020,PS5,179.9,2,Plin,Ana
V40364,2024-11-26,C0294,JV020,PC,179.9,1,Tarjeta Crédito,Luis
V40365,2024-09-30,C0233,JV002,Xbox,249.9,1,Tarjeta Crédito,María
V40366,2024-01-14,C0334,JV013,PS4,269.9,2,Efectivo,Luis
V40367,2024-10-18,C0275,JV013,PS5,269.9,2,Efectivo,José
V40368,2024-05-01,C0237,JV011,PS5,219.9,1,Yape,Ana
V40369,2024-01-31,C0220,JV010,PS5,229.9,2,Tarjeta Crédito,María
V40370,2024-04-21,C0040,JV014,PC,259.9,1,Efectivo,José
V40371,2024-09-10,C0198,JV010,PS5,229.9,1,Efectivo,Luis
V40372,2024-03-04,C0053,JV009,Switch,199.9,1,Yape,María
V40373,2024-06-01,C0033,JV014,PS4,259.9,1,Plin,José
V40374,2024-04-19,C0397,JV005,PS5,299.9,1,Tarjeta Débito,Luis
V40375,2024-02-15,C0384,JV002,PS5,249.9,2,Efectivo,Luis
V40376,2024-04-09,C0190,JV006,PS5,219.9,1,Tarjeta Crédito,José
V40377,2024-04-10,C0101,JV008,PS5,239.9,1,Tarjeta Crédito,Carlos
V40378,2024-02-21,C0038,JV018,Xbox,129.9,2,Plin,José
V40379,2024-02-29,C0109,JV003,PC,229.9,2,Tarjeta Crédito,Carlos
V40380,2024-03-21,C0445,JV015,PC,239.9,1,Tarjeta Crédito,Ana
V40381,2024-09-03,C0462,JV010,PC,229.9,1,Tarjeta Débito,Ana
V40382,2024-07-02,C0350,JV001,PS5,299.9,1,Tarjeta Débito,Luis
V40383,2024-07-02,C0282,JV016,PS5,289.9,1,Efectivo,José
V40384,2024-02-26,C0206,JV007,PC,249.9,1,Tarjeta Débito,José
V40385,2024-09-09,C0398,JV002,PS5,249.9,3,Plin,Carlos
V40386,2024-08-16,C0406,JV017,Xbox,219.9,2,Efectivo,José
V40387,2024-05-25,C0005,JV001,PS5,299.9,2,Plin,Carlos
V40388,2024-03-16,C0051,JV015,Xbox,239.9,1,Plin,Luis
V40389,2024-03-05,C0095,JV006,PS5,219.9,1,Tarjeta Débito,Ana
